,GAMMA,gamma,x_vals,llh,delta_llh
2072,6.530612244897958,3.524,"[-1.15878328e-03  8.89819087e-01  5.52268042e-01  1.49299411e-01
  6.70820907e-01 -1.19097292e+02]",-293618.3855201439,2.9552194233983755
2073,6.530612244897958,3.556,"[-3.15991050e-04  8.66657671e-01  5.52268043e-01  1.49299170e-01
  6.70819926e-01 -1.19097534e+02]",-293617.8679175582,3.4728220091201365
2074,6.530612244897958,3.588,"[-6.44877944e-04  8.66017541e-01  5.52252136e-01  1.49331836e-01
  6.70848897e-01 -1.19097546e+02]",-293617.2979844709,4.042755096394103
2075,6.530612244897958,3.62,"[ 5.31253171e-04  8.43583557e-01  5.52220696e-01  1.49331724e-01
  6.70820388e-01 -1.19098049e+02]",-293616.72439350636,4.6163460609386675
2076,6.530612244897958,3.6519999999999997,"[ 5.90132653e-05  8.42586795e-01  5.52268005e-01  1.49328791e-01
  6.70820392e-01 -1.19098065e+02]",-293616.11538077035,5.225358796946239
2077,6.530612244897958,3.6839999999999997,"[ 1.76606448e-03  8.14002837e-01  5.52268038e-01  1.49331835e-01
  6.70820391e-01 -1.19099047e+02]",-293615.5215657533,5.8191738139721565
2078,6.530612244897958,3.7159999999999997,"[ 1.76595338e-03  8.14002565e-01  5.52268054e-01  1.49331841e-01
  6.70820383e-01 -1.19099047e+02]",-293614.89126621926,6.449473348038737
2079,6.530612244897958,3.7479999999999998,"[ 4.55465047e-04  8.10046971e-01  5.52157925e-01  1.49299656e-01
  6.70820388e-01 -1.19099104e+02]",-293614.23005679116,7.110682776139583
2080,6.530612244897958,3.78,"[ 3.86704709e-03  7.59683698e-01  5.52266994e-01  1.49331363e-01
  6.70820392e-01 -1.19099864e+02]",-293613.691815067,7.648924500274006
2081,6.530612244897958,3.812,"[ 4.69457458e-03  7.38993842e-01  5.52268043e-01  1.49331574e-01
  6.70820389e-01 -1.19100099e+02]",-293613.0926296324,8.248109934909735
2082,6.530612244897958,3.8439999999999994,"[ 4.00731100e-03  7.37062966e-01  5.52268040e-01  1.49329145e-01
  6.70820481e-01 -1.19100124e+02]",-293612.48147150973,8.859268057567533
2083,6.530612244897958,3.8759999999999994,"[ 6.17282896e-03  6.94945399e-01  5.52268041e-01  1.49331062e-01
  6.70819166e-01 -1.19100826e+02]",-293611.9304110298,9.410328537516762
2084,6.530612244897958,3.9079999999999995,"[ 6.16598752e-03  6.82256597e-01  5.52252618e-01  1.49331845e-01
  6.70903974e-01 -1.19100969e+02]",-293611.3627148632,9.978024704090785
2085,6.530612244897958,3.9399999999999995,"[ 7.87177211e-03  6.46351137e-01  5.52268062e-01  1.49231377e-01
  6.70820393e-01 -1.19101553e+02]",-293610.8322945346,10.508445032697637
2086,6.530612244897958,3.9719999999999995,"[ 7.16123602e-03  6.44326342e-01  5.52262264e-01  1.49331844e-01
  6.70820552e-01 -1.19101576e+02]",-293610.28418839,11.056551177287474
2087,6.530612244897958,4.004,"[ 9.48555679e-03  5.93935440e-01  5.52267794e-01  1.49331837e-01
  6.70820153e-01 -1.19102359e+02]",-293609.8120198931,11.52871967421379
2088,6.530612244897958,4.036,"[ 8.85526129e-03  5.92208059e-01  5.52268062e-01  1.49330853e-01
  6.70820758e-01 -1.19102382e+02]",-293609.30495063507,12.035788932233118
2089,6.530612244897958,4.068,"[ 1.13106947e-02  5.40708092e-01  5.51691510e-01  1.49321877e-01
  6.70820394e-01 -1.19103176e+02]",-293608.8669904192,12.473749148077331
2090,6.530612244897958,4.1,"[ 1.03424672e-02  5.37547951e-01  5.52267955e-01  1.49331844e-01
  6.70820392e-01 -1.19103219e+02]",-293608.4096997235,12.931039843824692
2091,6.693877551020408,2.5,"[ 1.92067201e-02  1.02013210e-01  5.52268070e-01  1.49331843e-01
  6.70820262e-01 -1.19156261e+02]",-293611.65914908913,9.6815904781688
2092,6.693877551020408,2.532,"[ 1.83453259e-02  1.63492581e-01  5.52267986e-01  1.49331839e-01
  6.70820475e-01 -1.19156257e+02]",-293612.3176162895,9.023123277816921
2093,6.693877551020408,2.564,"[ 1.76112511e-02  2.22663126e-01  5.52268043e-01  1.49327083e-01
  6.70820142e-01 -1.19156279e+02]",-293612.9661517676,8.374587799713481
2094,6.693877551020408,2.596,"[ 1.66551119e-02  2.76310738e-01  5.52268043e-01  1.49198616e-01
  6.70824704e-01 -1.19156281e+02]",-293613.6039348209,7.736804746382404
2095,6.693877551020408,2.628,"[ 1.56107294e-02  3.30605531e-01  5.52268043e-01  1.49220927e-01
  6.70820702e-01 -1.19156304e+02]",-293614.23096044164,7.109779125661589
2096,6.693877551020408,2.66,"[ 1.65461444e-02  3.32606222e-01  5.52268585e-01  1.49331837e-01
  6.70820714e-01 -1.19156313e+02]",-293614.7550765079,6.5856630593771115
2097,6.693877551020408,2.692,"[ 1.43877531e-02  4.14195360e-01  5.52268042e-01  1.49282264e-01
  6.70823732e-01 -1.19155471e+02]",-293615.4432045288,5.897535038471688
2098,6.693877551020408,2.7239999999999998,"[ 1.52239174e-02  4.15559942e-01  5.52268049e-01  1.49328893e-01
  6.70820909e-01 -1.19155476e+02]",-293615.89816776325,5.442571804043837
2099,6.693877551020408,2.756,"[ 1.20606982e-02  5.10101106e-01  5.52268042e-01  1.49118262e-01
  6.70812127e-01 -1.19154712e+02]",-293616.607549568,4.733189999300521
2100,6.693877551020408,2.788,"[ 1.10145657e-02  5.51379934e-01  5.52268052e-01  1.49268723e-01
  6.70824844e-01 -1.19154912e+02]",-293617.1622867626,4.178452804684639
2101,6.693877551020408,2.82,"[ 1.18008127e-02  5.52632050e-01  5.52268044e-01  1.49331840e-01
  6.70820325e-01 -1.19154917e+02]",-293617.62603453844,3.7147050288622268
2102,6.693877551020408,2.852,"[ 9.50232523e-03  6.28193071e-01  5.52268047e-01  1.49267346e-01
  6.70819654e-01 -1.19154663e+02]",-293618.2018768932,3.138862674124539
2103,6.693877551020408,2.884,"[ 8.15502560e-03  6.56425720e-01  5.52231312e-01  1.49330840e-01
  6.70820393e-01 -1.19154677e+02]",-293618.6905114194,2.650228147918824
2104,6.693877551020408,2.916,"[ 7.08358358e-03  6.86597672e-01  5.52268045e-01  1.49325700e-01
  6.70820403e-01 -1.19154799e+02]",-293619.1455101785,2.1952293887734413
2105,6.693877551020408,2.948,"[ 6.05406466e-03  7.13409382e-01  5.52265093e-01  1.49331836e-01
  6.70702536e-01 -1.19167719e+02]",-293619.56233561074,1.7784039565594867
2106,6.693877551020408,2.98,"[ 6.78682936e-03  7.14372233e-01  5.52268024e-01  1.49291498e-01
  6.70820391e-01 -1.19167723e+02]",-293619.89926492097,1.4414746463298798
2107,6.693877551020408,3.012,"[ 4.05579327e-03  7.65848334e-01  5.52267373e-01  1.49331837e-01
  6.70820525e-01 -1.19165995e+02]",-293620.2924732995,1.0482662678114139
2108,6.693877551020408,3.044,"[ 4.81204245e-03  7.66805079e-01  5.52268043e-01  1.49331798e-01
  6.70820384e-01 -1.19166000e+02]",-293620.5565715846,0.7841679826960899
2109,6.693877551020408,3.0759999999999996,"[ 4.81196815e-03  7.66805220e-01  5.52268060e-01  1.49331804e-01
  6.70820403e-01 -1.19166000e+02]",-293620.7159981437,0.6247414235840552
2110,6.693877551020408,3.1079999999999997,"[ 2.27564176e-03  8.24719688e-01  5.52267890e-01  1.49331836e-01
  6.70820386e-01 -1.19165694e+02]",-293621.03417777986,0.30656178743811324
2111,6.693877551020408,3.1399999999999997,"[ 1.15981775e-03  8.41930393e-01  5.52268043e-01  1.49331727e-01
  6.70820393e-01 -1.19165847e+02]",-293621.17640646116,0.16433310613501817
2112,6.693877551020408,3.1719999999999997,"[ 1.16085241e-03  8.41931593e-01  5.52267937e-01  1.49331780e-01
  6.70820319e-01 -1.19165847e+02]",-293621.24486837804,0.095871189259924
2113,6.693877551020408,3.2039999999999997,"[ 1.16171267e-03  8.41932591e-01  5.52268002e-01  1.49331827e-01
  6.70820436e-01 -1.19165847e+02]",-293621.2331349592,0.10760460811434314
2114,6.693877551020408,3.2359999999999998,"[ 1.88836490e-03  8.42807140e-01  5.52259018e-01  1.49319322e-01
  6.70820389e-01 -1.19165851e+02]",-293621.15611549816,0.18462406913749874
2115,6.693877551020408,3.268,"[ 8.35089920e-04  8.44045076e-01  5.52268014e-01  1.49328150e-01
  6.70820372e-01 -1.19165851e+02]",-293621.02177322295,0.31896634434815496
2116,6.693877551020408,3.3,"[-1.22577286e-03  8.89948827e-01  5.52268003e-01  1.49331822e-01
  6.70820390e-01 -1.19143171e+02]",-293620.9936808879,0.3470586793846451
2117,6.693877551020408,3.332,"[-1.22575707e-03  8.89948874e-01  5.52268014e-01  1.49331826e-01
  6.70820385e-01 -1.19143171e+02]",-293620.7761267564,0.5646128109074198
2118,6.693877551020408,3.364,"[-1.22575601e-03  8.89948954e-01  5.52268027e-01  1.49331830e-01
  6.70820400e-01 -1.19143171e+02]",-293620.5014792784,0.8392602889216505
2119,6.693877551020408,3.396,"[-1.22581649e-03  8.89949045e-01  5.52268044e-01  1.49331836e-01
  6.70820392e-01 -1.19143171e+02]",-293620.17407757964,1.1666619876632467
2120,6.693877551020408,3.428,"[-1.22581652e-03  8.89949045e-01  5.52268044e-01  1.49331836e-01
  6.70820392e-01 -1.19143171e+02]",-293619.797107317,1.5436322502791882
2121,6.693877551020408,3.46,"[-1.22581652e-03  8.89949045e-01  5.52268044e-01  1.49331836e-01
  6.70820392e-01 -1.19143171e+02]",-293619.3727026697,1.9680368975969031
2122,6.693877551020408,3.492,"[-1.54216233e-03  8.89402834e-01  5.52268042e-01  1.49331818e-01
  6.70821076e-01 -1.19143183e+02]",-293618.90327873005,2.437460837245453
2123,6.693877551020408,3.524,"[-1.54240173e-03  8.89402286e-01  5.52268077e-01  1.49331830e-01
  6.70821060e-01 -1.19143183e+02]",-293618.3878890002,2.9528505671187304
2124,6.693877551020408,3.556,"[-5.10954025e-04  8.66868375e-01  5.52227068e-01  1.49305849e-01
  6.70820392e-01 -1.19143482e+02]",-293617.8667291042,3.4740104631055146
2125,6.693877551020408,3.588,"[-8.25497181e-04  8.66318689e-01  5.52268057e-01  1.49321891e-01
  6.70820285e-01 -1.19143491e+02]",-293617.2977311425,4.04300842480734
2126,6.693877551020408,3.62,"[ 5.18049527e-04  8.42902860e-01  5.52268042e-01  1.49328381e-01
  6.70820560e-01 -1.19143779e+02]",-293616.724370755,4.6163688122760504
2127,6.693877551020408,3.6519999999999997,"[ 5.17887691e-04  8.42902531e-01  5.52268066e-01  1.49328389e-01
  6.70820548e-01 -1.19143779e+02]",-293616.1150067066,5.225732860679273
2128,6.693877551020408,3.6839999999999997,"[ 1.57157899e-03  8.14733988e-01  5.52268041e-01  1.49334809e-01
  6.70817264e-01 -1.19144174e+02]",-293615.5205069852,5.820232582103927
2129,6.693877551020408,3.7159999999999997,"[ 1.11907697e-03  8.13641900e-01  5.52268044e-01  1.49330880e-01
  6.70820408e-01 -1.19144188e+02]",-293614.89186838444,6.448871182859875
2130,6.693877551020408,3.7479999999999998,"[ 3.15818472e-03  7.79117425e-01  5.52268048e-01  1.49331818e-01
  6.70820302e-01 -1.19144669e+02]",-293614.2990254587,7.041714108607266
2131,6.693877551020408,3.78,"[ 3.84799247e-03  7.83806684e-01  5.52268043e-01  1.49315562e-01
  6.70820358e-01 -1.24980802e+02]",-293613.744727123,7.596012444293592
2132,6.693877551020408,3.812,"[ 4.70379405e-03  7.62862675e-01  5.52268050e-01  1.49332475e-01
  6.70820548e-01 -1.24983179e+02]",-293613.14561571425,8.195123853045516
2133,6.693877551020408,3.8439999999999994,"[ 4.10941680e-03  7.61124801e-01  5.52268042e-01  1.49296452e-01
  6.70822248e-01 -1.24983190e+02]",-293612.53495123103,8.805788336263504
2134,6.693877551020408,3.8759999999999994,"[ 6.27601596e-03  7.18831114e-01  5.52267969e-01  1.49331654e-01
  6.70820392e-01 -1.24983726e+02]",-293611.98379825207,9.35694131522905
2135,6.693877551020408,3.9079999999999995,"[ 5.65319492e-03  7.16741614e-01  5.52267883e-01  1.49331837e-01
  6.70818716e-01 -1.24983744e+02]",-293611.4003258416,9.940413725678809
2136,6.693877551020408,3.9399999999999995,"[ 7.75834572e-03  6.70331892e-01  5.52233733e-01  1.49331836e-01
  6.70825101e-01 -1.24984257e+02]",-293610.88554669684,10.45519287046045
2137,6.693877551020408,3.9719999999999995,"[ 7.60446713e-03  6.53957966e-01  5.52268044e-01  1.49326958e-01
  6.70946505e-01 -1.24984702e+02]",-293610.35623291705,10.984506650245748
2138,6.693877551020408,4.004,"[ 8.42842176e-03  6.51625584e-01  5.52128319e-01  1.49325003e-01
  6.70820393e-01 -1.24984723e+02]",-293609.8123665692,11.528372998116538
2139,6.693877551020408,4.036,"[ 1.03915074e-02  5.89229449e-01  5.52256328e-01  1.49331884e-01
  6.70820389e-01 -1.25014583e+02]",-293609.3861026743,11.954636893002316
2140,6.693877551020408,4.068,"[ 9.97485261e-03  5.88242659e-01  5.52273003e-01  1.49330618e-01
  6.70820392e-01 -1.25014590e+02]",-293608.9030990386,12.437640528718475
2141,6.693877551020408,4.1,"[ 1.15535675e-02  5.34848579e-01  5.52270421e-01  1.49330470e-01
  6.70820388e-01 -1.25014911e+02]",-293608.4913738819,12.849365685426164
2142,6.857142857142857,2.5,"[ 1.89849535e-02  1.34644736e-01  5.52268003e-01  1.49154209e-01
  6.70821322e-01 -1.25053491e+02]",-293611.8920855348,9.448654032486957
2143,6.857142857142857,2.532,"[ 2.02257255e-02  1.37049382e-01  5.52253755e-01  1.49221643e-01
  6.70820381e-01 -1.25053461e+02]",-293612.4093647992,8.931374768086243
2144,6.857142857142857,2.564,"[ 1.74270070e-02  2.48347841e-01  5.52268043e-01  1.49016642e-01
  6.70820761e-01 -1.25051682e+02]",-293613.1607222526,8.180017314676661
2145,6.857142857142857,2.596,"[ 1.65608587e-02  3.05404867e-01  5.52268042e-01  1.49316502e-01
  6.70820420e-01 -1.25050265e+02]",-293613.7828961736,7.557843393704388
2146,6.857142857142857,2.628,"[ 1.56005071e-02  3.56839078e-01  5.52270597e-01  1.49240522e-01
  6.70820391e-01 -1.25049824e+02]",-293614.39314351906,6.947596048237756
2147,6.857142857142857,2.66,"[ 1.67587487e-02  3.58814806e-01  5.52268042e-01  1.49304924e-01
  6.70819312e-01 -1.25049803e+02]",-293614.8939160407,6.446823526581284
2148,6.857142857142857,2.692,"[ 1.47491585e-02  4.44209159e-01  5.52275808e-01  1.48997349e-01
  6.70820392e-01 -1.25048703e+02]",-293615.57477008284,5.765969484462403
2149,6.857142857142857,2.7239999999999998,"[ 1.29978082e-02  4.94821813e-01  5.52268044e-01  1.49320684e-01
  6.70831315e-01 -1.25048148e+02]",-293616.15747566934,5.183263897954021
2150,6.857142857142857,2.756,"[ 1.19422492e-02  5.36135634e-01  5.52268045e-01  1.49329904e-01
  6.70820403e-01 -1.25038422e+02]",-293616.71891120693,4.621828360366635
2151,6.857142857142857,2.788,"[ 1.11796848e-02  5.75089231e-01  5.52268048e-01  1.48999092e-01
  6.70820391e-01 -1.25037439e+02]",-293617.26171013433,4.07902943296358
2152,6.857142857142857,2.82,"[ 1.16574906e-02  5.78148369e-01  5.52268040e-01  1.49331840e-01
  6.70821178e-01 -1.25037432e+02]",-293617.7192448161,3.6214947511907667
2153,6.857142857142857,2.852,"[ 9.03043803e-03  6.47641420e-01  5.52267843e-01  1.49331844e-01
  6.70820248e-01 -1.25035831e+02]",-293618.29195232276,3.0487872445373796
2154,6.857142857142857,2.884,"[ 8.02260370e-03  6.80688388e-01  5.52268042e-01  1.49322319e-01
  6.70820355e-01 -1.25035712e+02]",-293618.76993372873,2.570805838564411
2155,6.857142857142857,2.916,"[ 8.53040519e-03  6.81359562e-01  5.52250023e-01  1.49316722e-01
  6.70820385e-01 -1.25035706e+02]",-293619.16193116485,2.1788084024447016
2156,6.857142857142857,2.948,"[ 6.07039016e-03  7.39575241e-01  5.52192421e-01  1.49299156e-01
  6.70820392e-01 -1.25034819e+02]",-293619.63458958786,1.7061499794363044
2157,6.857142857142857,2.98,"[ 5.13589869e-03  7.66206596e-01  5.52268046e-01  1.49330346e-01
  6.70820262e-01 -1.25033360e+02]",-293620.0156228328,1.3251167344860733
2158,6.857142857142857,3.012,"[ 4.33435798e-03  7.89149603e-01  5.52313002e-01  1.49331844e-01
  6.70818186e-01 -1.25033651e+02]",-293620.35186202975,0.9888775375438854
2159,6.857142857142857,3.044,"[ 3.46668995e-03  8.11651794e-01  5.52268047e-01  1.49002085e-01
  6.70820208e-01 -1.25033391e+02]",-293620.6483306625,0.6924089047824964
2160,6.857142857142857,3.0759999999999996,"[ 3.93403380e-03  8.12217007e-01  5.52268046e-01  1.49033867e-01
  6.70820360e-01 -1.25033386e+02]",-293620.8648730236,0.4758665437111631
2161,6.857142857142857,3.1079999999999997,"[ 1.80262992e-03  8.50426773e-01  5.52268046e-01  1.49246158e-01
  6.70821752e-01 -1.25032949e+02]",-293621.0907156957,0.2500238716020249
2162,6.857142857142857,3.1399999999999997,"[ 2.22063750e-03  8.50882002e-01  5.52268043e-01  1.49256143e-01
  6.70817775e-01 -1.25032947e+02]",-293621.21238776646,0.12835180084221065
2163,6.857142857142857,3.1719999999999997,"[ 1.80558533e-03  8.51914057e-01  5.52272261e-01  1.49331836e-01
  6.70816870e-01 -1.25032938e+02]",-293621.2527942041,0.08794536319328472
2164,6.857142857142857,3.2039999999999997,"[ 2.38779419e-03  8.53336753e-01  5.52254895e-01  1.48996643e-01
  6.70817734e-01 -1.25032915e+02]",-293621.22515619424,0.11558337305905297
2165,6.857142857142857,3.2359999999999998,"[-9.76702940e-05  8.98085989e-01  5.52158715e-01  1.49155358e-01
  6.70820393e-01 -1.25032332e+02]",-293621.29748449835,0.043255068943835795
2166,6.857142857142857,3.268,"[-4.41247664e-04  8.98493408e-01  5.52267992e-01  1.49189363e-01
  6.70820393e-01 -1.25032331e+02]",-293621.19441462855,0.1463249387452379
2167,6.857142857142857,3.3,"[-1.05948800e-04  8.99084289e-01  5.52268045e-01  1.49331497e-01
  6.70820390e-01 -1.25032326e+02]",-293621.0270233404,0.3137162268976681
2168,6.857142857142857,3.332,"[-6.11196426e-04  8.99668027e-01  5.52268045e-01  1.49332063e-01
  6.70820386e-01 -1.25032320e+02]",-293620.80220607057,0.5385334967286326
2169,6.857142857142857,3.364,"[-1.43480330e-03  9.19403543e-01  5.52268045e-01  1.49328713e-01
  6.70820412e-01 -1.25032007e+02]",-293620.5556029391,0.7851366281975061
2170,6.857142857142857,3.396,"[-1.43544779e-03  9.19403438e-01  5.52267978e-01  1.49328746e-01
  6.70820367e-01 -1.25032007e+02]",-293620.2278351539,1.1129044133704156
2171,6.857142857142857,3.428,"[-1.43590478e-03  9.19403183e-01  5.52268047e-01  1.49328770e-01
  6.70820439e-01 -1.25032007e+02]",-293619.8488859301,1.491853637213353
2172,6.857142857142857,3.46,"[-1.58396821e-03  9.19212660e-01  5.52268043e-01  1.49330969e-01
  6.70823600e-01 -1.25032008e+02]",-293619.42156335217,1.9191762151313014
2173,6.857142857142857,3.492,"[-1.15274874e-03  9.07564808e-01  5.52265035e-01  1.49330758e-01
  6.70820625e-01 -1.25030311e+02]",-293618.9580190378,2.3827205295092426
2174,6.857142857142857,3.524,"[-1.41585260e-03  9.07232549e-01  5.52268033e-01  1.49331236e-01
  6.70820393e-01 -1.25030310e+02]",-293618.4502088548,2.8905307124950923
2175,6.857142857142857,3.556,"[-1.41596731e-03  9.07232149e-01  5.52268055e-01  1.49331243e-01
  6.70820382e-01 -1.25030310e+02]",-293617.89826300653,3.442476560769137
2176,6.857142857142857,3.588,"[-3.62354421e-05  8.80021303e-01  5.52266404e-01  1.49325132e-01
  6.70820387e-01 -1.25030532e+02]",-293617.35810736084,3.982632206461858
2177,6.857142857142857,3.62,"[ 4.28030256e-04  8.68180659e-01  5.52255062e-01  1.49331838e-01
  6.70823945e-01 -1.25030610e+02]",-293616.7762482818,4.564491285476834
2178,6.857142857142857,3.6519999999999997,"[ 9.57298523e-05  8.66978513e-01  5.52268659e-01  1.49331620e-01
  6.70820392e-01 -1.25030616e+02]",-293616.16704943025,5.173690137045924
2179,6.857142857142857,3.6839999999999997,"[ 1.64280993e-03  8.39414185e-01  5.52254754e-01  1.49331845e-01
  6.70822150e-01 -1.25030835e+02]",-293615.57328508375,5.767454483546317
2180,6.857142857142857,3.7159999999999997,"[ 2.42340123e-03  8.22516901e-01  5.52268048e-01  1.49330572e-01
  6.70860023e-01 -1.25031109e+02]",-293614.9615835254,6.379156041890383
2181,6.857142857142857,3.7479999999999998,"[ 3.13783328e-03  8.03590054e-01  5.52268043e-01  1.49327861e-01
  6.70820381e-01 -1.25031162e+02]",-293614.35142108647,6.989318480831571
2182,6.857142857142857,3.78,"[ 2.94075877e-03  8.03055502e-01  5.52263028e-01  1.49328787e-01
  6.70820391e-01 -1.25031164e+02]",-293613.72207525314,7.618664314155467
2183,6.857142857142857,3.812,"[ 4.33594406e-03  7.64544150e-01  5.52268049e-01  1.49327266e-01
  6.70851870e-01 -1.25031734e+02]",-293613.1441343642,8.196605203091167
2184,6.857142857142857,3.8439999999999994,"[ 5.50637295e-03  7.41587549e-01  5.52268045e-01  1.49326186e-01
  6.70820796e-01 -1.25031834e+02]",-293612.5575629077,8.783176659606397
2185,6.857142857142857,3.8759999999999994,"[ 4.83801933e-03  7.39636203e-01  5.52268041e-01  1.49327271e-01
  6.70820374e-01 -1.25031847e+02]",-293611.95928085997,9.38145870732842
2186,6.857142857142857,3.9079999999999995,"[ 7.07980964e-03  6.93982385e-01  5.52268049e-01  1.49331839e-01
  6.70821118e-01 -1.25032229e+02]",-293611.42580232525,9.914937242050655
